production_load,cycle_time,machine_temperature,axis_speed,vibration_signal,power_factor,efficiency_class
0.8425929763527802,28.17542234764384,64.4223935949628,1.0714688322691504,2.1269623059641085,0.5539501205746125,Medium
0.9576492590949324,87.01997688690498,71.85545949298435,1.624313317525642,3.271266144241159,0.9849657221878303,Medium
0.9263791452993542,66.98770201903845,81.81452455996333,0.3633331623974447,1.36200694789244,0.529079137525313,Low
0.7185299851677596,75.10286515977276,88.07707283180588,0.6304832800350767,2.2302363574708113,0.7190873369204882,Low
0.9453119645161818,44.82262392995648,82.13598226568979,2.853440347513467,1.1267741142490115,0.7684096210300116,Medium
0.36194475143634364,40.223454562871666,51.5503707385932,1.719994982887749,0.28710626812978535,0.895240889331682,High
0.4371880036934016,32.58630050873775,99.75448007932998,0.37765805024810606,2.9838452678193246,0.5605642585362106,Medium
0.33165910223737666,51.04860212343067,57.58770202894783,2.1406457245548043,4.335703792218908,0.7204039869275882,Medium
0.527731231534285,56.38715501506264,26.834852706920007,0.37304803622129723,0.22533354565363842,0.6498557847717261,Medium
0.5720741027826374,62.38311327395665,52.19627136890965,2.2688478357298445,1.06054572957355,0.65600535784667,Medium
0.4899443222417271,34.28388779990209,34.58372159303825,2.2998956208160752,2.354906790425058,0.8893939580326254,High
0.8801162564063505,86.1490560677243,34.10819617962812,2.0230211320979072,3.3628944025270417,0.5027304725159165,Medium
0.5497273286855124,27.731887365535187,46.11512800801708,2.2501727249341794,0.9390230489824435,0.8745418206679831,High
0.49665415678116653,87.42398810748092,29.003162063294564,0.4463041868365617,0.377804661956059,0.9051992150615531,Medium
0.6798872582107739,16.114209188062784,76.63841413071722,2.2349855465947495,2.6433387168617575,0.9506811219210345,High
0.3986469574823338,51.08442688626342,30.54916631514288,0.5827272952268723,4.111677593980813,0.8134409016152417,Medium
0.8615378865278278,40.00258785874221,40.24671665769671,1.1506165403611626,0.2726510556325793,0.6667276641361206,High
0.35218545057583955,48.68425604476881,31.967478587058952,2.839686709801772,1.811910306759227,0.7136173662744354,High
0.9908208556203622,57.799843423559174,29.73757981772733,1.608051337445592,3.351222239687343,0.9848680411437146,High
0.8405713385076601,47.669186850953174,45.081374915465624,2.9087940098324387,0.7406358299020883,0.9405934132179261,High
0.43910097707392065,46.113513772619626,67.89242257452776,0.44898288488286514,1.2561392067745083,0.7317629545497211,Medium
0.3038654819865217,69.954256155998,97.35141673351313,1.5371584787769041,2.723913954552704,0.9715315035554613,Low
0.8708229999183839,66.44072063148485,90.66674907622047,0.37472649677523784,4.770835312184668,0.9114774377032295,Low
0.7948001406933319,77.4953461526886,90.69504440839935,1.9645887347179973,1.507978829394405,0.9505449308298974,Low
0.810305017628691,33.74692359296216,38.205027702824324,0.42037960383184586,2.488884363981481,0.8414886172879605,High
0.8398892426801621,60.714638231554765,44.86803951233651,0.6910298471130565,2.0596612290156497,0.9288270217309975,Medium
0.35183125621386324,58.88960890446404,30.729498759647928,0.9247248681939852,4.497243692947392,0.9458830706671628,Medium
0.5509260099809907,42.73033581545165,83.38512549363888,2.296482784660553,0.45226033375246666,0.5460082922703358,Medium
0.3811083416675908,51.45431564270107,30.236222611417148,0.6590939326906093,2.8741231975697454,0.9826084883303292,High
0.9041723981129155,38.53366074792966,66.752175311564,2.57056974922059,4.245986526030726,0.6668065493820317,Medium
0.7363086887792905,25.638329821273892,43.590667924296305,0.5693310287262424,4.941776127606699,0.7199497547916778,Medium
0.5316286173968544,31.035090799704964,43.25842255215586,0.29868445739643773,3.5237549378568565,0.8959518795964077,Medium
0.34449084520021656,22.91352348009008,99.30437914357039,1.3061271731150699,1.9616838307659703,0.8324481527862488,Medium
0.5176876252009635,66.2302181392593,81.7584855233903,2.9424365975196265,2.1179393274163254,0.9465299562180287,Medium
0.5276283254187228,64.55455448318637,87.77045187182875,0.5089582378085762,1.8232428767395434,0.7002868753883861,Medium
0.8107243248366449,86.29547786849047,67.89870140080095,0.4848116433109613,3.057704189054072,0.6866440818380792,Medium
0.7462902299486491,69.7258810235431,90.3260715545312,2.303266230227747,3.72308827651943,0.5158444247706598,Medium
0.9210489198034286,18.903437906709858,73.41179043747647,1.0740527431819828,4.115391061585761,0.731362688334829,Medium
0.6305504476133645,81.31838804467156,95.9630278597259,2.2083885282320073,2.1413062374475422,0.8620353851645544,Medium
0.3837159721568112,79.70063722092944,46.10039395342276,0.7600296504414175,3.611871661069293,0.650589358813108,Medium
0.7992713510560965,48.2490240579524,69.64896593371714,1.4882015837548561,4.5894907009459045,0.7313632568369207,Medium
0.8325495340318281,58.93972878959411,76.75985109526691,0.9428116576969701,4.612041492808456,0.609698884242639,Low
0.6928940382986473,88.20587493543891,54.4702978770855,1.464279001661443,3.5497421133017486,0.8863939029357304,Medium
0.8396770259681927,54.92282728861247,90.97809868030399,2.3534718592388506,3.2208207447814274,0.5302557806705736,Medium
0.6456569174550735,82.89913712820673,98.48523723281158,2.3336278333374527,2.7044777700725335,0.8526915275002491,Low
0.6659129805673958,21.22790683576398,62.03271185294962,1.6441624054864261,0.99766857409243,0.6894700058724917,High
0.5992787128509847,29.328890153151214,54.29804911032543,2.7994411624189426,0.7057852977665505,0.5207980346935603,High
0.3177933887208666,48.05662075809884,60.3953446417344,0.9385954868551671,2.4799839332679636,0.926734793645893,Medium
0.37552399889531307,58.85676062529785,88.95525592989486,0.8728717831338526,0.8812763654165507,0.7438609315905826,Medium
0.322000429980714,76.21708888971003,73.41013191386257,1.9186579232912142,2.9272996357797467,0.7996594848080645,Medium
0.7454872878846462,89.11965863573901,28.35792793885713,1.9396316958070092,3.2639433784759695,0.8660153457622284,Medium
0.5200491867534287,44.16386223555873,65.66274328342861,0.3303121107819272,2.6755164278482,0.8275372165005943,Medium
0.6559994838152918,18.55617271050637,26.297509205572737,1.901777594683313,0.2784908913118069,0.8654284354073059,High
0.9352965317482651,75.08786274714936,83.3901528252554,1.2484212405772401,0.38286699813142766,0.8811408422889289,Medium
0.4745045604042124,60.32855393121061,49.62342051568478,2.2928390708975654,0.6553718049392788,0.7945757652823054,Medium
0.5872680461249408,29.890714415115127,60.400561158799704,2.462695860726764,0.8528644444428612,0.6828189154538784,Medium
0.828885796980134,52.112134246606516,84.9008579430724,1.7460306947317024,4.950424807469733,0.6215710748581713,Low
0.4601587158441357,70.67326841502933,28.483661296432118,0.20477408820634224,1.7880255826293001,0.9514516183263936,Medium
0.35388593688015507,72.78088403014829,36.89061516937078,1.9818242684665976,1.5306695308423024,0.9849624223191101,Medium
0.5028260170396376,52.47138089990715,54.84702823338361,2.2968675830646164,0.35610651475472244,0.6788313775491044,Medium
0.4128549010778031,37.89108975966444,42.24438726591704,0.8971531454482398,3.2130699143594232,0.5561553645361501,Medium
0.950788356639801,88.03069365288701,50.34260693312973,1.5010088031942086,3.295734847143276,0.6112686635582156,Medium
0.8656842656950918,64.75219582173696,99.86310534193488,2.904034545553007,0.9596985789354568,0.8353336729935947,Medium
0.7433826295572964,45.617813950972405,86.9060828180358,1.0347235495034897,4.604283550530604,0.5864666849791653,Medium
0.9100224131314023,36.03474181534893,91.29263612200815,0.8248291029168742,4.022418378316124,0.890061136530494,Medium
0.8625704538293801,69.83272372526716,95.27909751743314,0.7903934133384283,1.2285646523567897,0.9615151199373568,Medium
0.4305990412202251,33.16375841953258,50.570191023564675,1.7646423361911896,2.4806636814910332,0.9818257575394236,Medium
0.9247912989429843,27.87824917302661,47.280771834735454,2.8594038836624183,2.346115195374365,0.5046627529874453,Medium
0.6775395693409555,54.737541672155274,42.55468694290562,1.904332361760993,1.807750177277372,0.9790770824772084,Medium
0.8652081086148438,36.749054448310645,87.25876834810919,1.0493047366654478,4.106410092845504,0.8700972095648088,Medium
0.9272639099464453,62.16788586927113,75.96638967138887,1.9879953785888713,0.6353959795436398,0.5420251161319012,Medium
0.5226024324803047,23.845400615567513,42.712898686215794,1.9495584332738047,2.1350397751561845,0.7076202343893632,High
0.37703634716937373,64.12058284254911,53.274537190784116,1.8713903800430316,2.1973525396911637,0.8500227372897545,Medium
0.45955461377935913,36.247239599827665,63.00338229495987,0.6463933792872456,2.3967554626094807,0.9783427463305246,Medium
0.5989754520383794,15.018220082588455,64.61050429553153,1.9767870381659836,4.32061495638328,0.5820706968056963,Medium
0.8726103361457451,24.520204325563228,91.6545796413786,1.404460467040599,1.1690176639873564,0.5638666409634769,Medium
0.9025114082794403,85.02115333763206,53.542459971041225,0.25205776414449343,0.6043235502101365,0.7361735266309393,Medium
0.30486649137183347,80.05159793365183,93.13930228753843,1.7113405640129862,3.1272614678234296,0.9840494468692447,Low
0.6575231118042959,32.520677402717766,58.10256702398422,2.9699468866115692,0.9517889273924311,0.9856896076290053,Medium
0.5921877022041453,73.37789284091184,80.97795060942653,1.1792708543631538,0.46716722068763683,0.6139573705264547,Medium
0.45547546732951116,60.64286948804807,94.76907399887921,2.903565811292243,2.190581180798162,0.6596735739857287,Medium
0.38390575713357794,87.81785335874021,93.06817779724497,0.4693760766552647,1.1762675112048908,0.9540159928223273,Low
0.5363306199825395,43.02042446505443,29.271465047176086,2.2508603244284577,1.86996143245312,0.8674207454260321,High
0.9600367927387634,66.10954593878785,40.427822123242734,0.5201239850559389,1.3725842925020417,0.9861582143288091,High
0.5262420524145286,19.765179181793894,60.76790691492063,0.9660004059547675,0.5539186673447372,0.9465741815077772,High
0.6631534352203563,44.718551011230446,57.36657174648305,1.798354338901948,2.845701294328588,0.6075480251568717,Medium
0.7921132712266244,87.28632458911353,73.06687486279053,1.8597831431348968,0.23239024839347985,0.8798634297063417,Medium
0.5545407216655058,55.42356558375904,95.85317881190592,2.3705916882556797,4.835239205172558,0.5242826157800583,Low
0.9802474579046725,36.59096275011335,33.43035334584616,1.9228719402368297,1.7725195565013347,0.908916389370737,High
0.9737131064594777,24.020322234645512,58.88939988506803,1.86212117226557,3.5062718014000387,0.800778381222304,Medium
0.4762476070777549,67.76462551361479,39.43082784153545,2.7545886435695874,4.0707780754825045,0.9780504813182309,Medium
0.6480739541246698,63.36420325722951,92.05806987984606,1.46605010618564,1.4676134981438205,0.9800162277345392,Medium
0.5106148168717387,43.045403520283095,97.34351393512397,0.8307441803461542,3.7688196746393348,0.5254075545121777,Medium
0.49938834606422733,86.32060138993756,60.90262614177626,0.6530080380661647,4.178862191581077,0.5802607427778839,Medium
0.32582086314817293,16.665210974088772,32.80077232961055,1.3199848710665993,1.2824544456769065,0.7421035236593458,High
0.7266950337859277,37.779288872386935,83.8971000042005,2.195707714542348,4.963223916790756,0.9397467624730746,Medium
0.651875316260203,84.0802114724686,77.28560128692993,0.31912175780372254,0.20137454592623788,0.9072225711480282,Medium
0.3360351258749925,39.070157873958024,51.60031199577328,0.5613494822263372,1.1633023531541515,0.9821850131758894,Medium
0.495052524965628,33.91896253913778,91.55556054767226,0.4971176882901904,3.922101705757265,0.8090420585556704,Medium
0.9357861201766575,55.06653074484355,98.18739173370304,1.8387004285440844,1.0512420227731891,0.6282817597808104,Medium
0.46769332346688064,76.78513124404034,66.83903868476466,0.8800210214875455,3.521473330200412,0.5125533197525887,Medium
0.40142641046385613,22.73600706587708,67.42959335082193,0.6655263992439102,4.292098984416228,0.6114632453602744,Medium
0.642616932194294,85.72655322343022,47.313512883533335,1.8597580152804623,4.800149935907875,0.8376365989768123,Medium
0.9899553178774205,74.6304660885873,68.83795269874857,2.331667763266662,2.423812825461321,0.9631374116715066,Medium
0.4694386900580503,28.593769166366396,57.97317403936349,1.1300337660674602,4.858434702612375,0.6604518336541324,Medium
0.770494883184115,68.4005970898622,47.66432701960389,1.818972895894469,2.1169492537402252,0.9378521651446476,Medium
0.8331337307301023,43.87190419781679,30.0388897392926,0.47474835695848855,1.1688273944044905,0.6974491241705782,High
0.46634628079467977,45.1721008557239,43.95308947818437,2.818534885281196,2.618217080115154,0.6541356246842751,Medium
0.8097514440283016,73.74675693291498,39.83909872582483,1.143309318881364,3.2841338971263143,0.754422121402909,Medium
0.5574481929034772,87.2088605985549,65.65314884154617,2.9930159408858037,2.344020248644725,0.7211367462048076,Medium
0.7426140814155056,24.499190463539545,70.12525163226954,2.94004571637939,2.878164975437279,0.956899934258509,High
0.7434707975326262,46.54726776591146,70.64287932295125,2.3807056581402724,2.1404050198632243,0.7341284737040632,Medium
0.6750422788523309,51.07062060632276,54.11357507842593,0.2561878671395068,2.6713335747041245,0.6386676936115377,Medium
0.3632028390380858,43.22338627162482,56.592230026412196,1.721729777076217,4.767718792538152,0.9212827887509518,Medium
0.8847117469124666,42.23918427871688,87.567882223048,0.4431419772320322,2.549172647428027,0.9993747558297834,Medium
0.5245460454802151,18.920150067119742,60.71746101378718,2.706386472692245,1.3405802007653755,0.824085709590662,High
0.4305629572798979,66.41539654219675,99.08299991028417,2.4109815074127283,3.8178584454115967,0.6252306844681793,Medium
0.3285425990883347,47.7160812840034,57.97129225066487,2.922553054467912,1.7541638431295918,0.6194075385065896,Medium
0.7136250602317693,29.60953519829451,73.71857084633793,1.903472268819427,4.099415137024815,0.5288533481076299,Medium
0.7742950532895976,76.20251267265513,28.777224924504686,1.6620838525561463,0.3785257460210373,0.5386465192570424,Medium
0.3116114802494993,75.1920561113721,74.0004943314108,1.653126796644285,1.7276720878325877,0.9574915475913812,Medium
0.6584651408094966,51.479372106667036,88.85697958112546,1.2820554484721656,0.5623635504771334,0.5482435535247753,Medium
0.45854704263855656,37.38379958608204,95.68433788999722,1.5123321882415945,0.5180573388045742,0.7421719241383894,Medium
0.7516209532866149,62.85695443473393,99.79904587298279,1.9791552327789808,3.326108839944943,0.8490608898465891,Low
0.422056500303494,36.611410183305225,46.163398423692485,2.812253301157576,1.9881405266326766,0.9251773913868016,High
0.7836564166717261,32.7005947742784,68.15275486192877,1.8684761471168867,4.370246815727051,0.5856354751268636,Medium
0.5707147424103762,69.7885990519745,58.80384891491105,2.5999246384886283,2.630385175580293,0.7188893395626784,Medium
0.9557109921157141,18.0243929790713,67.28631104313783,2.615783751647002,1.5471817837441857,0.6257400975068887,Medium
0.39626466090219525,22.107635327594547,36.8089717892385,1.6527314923751257,3.6323555510147547,0.6279115449833008,High
0.5387464457351809,15.509113051769233,89.2112179446956,1.1729149961933405,3.157682278769929,0.6519196537433379,Medium
0.37943146486841234,26.47073898565696,93.21767075084406,1.9908068453298267,4.018013642063097,0.7935581072092337,Medium
0.9472855327949938,20.17425065328446,58.72462473346919,1.4484565573615595,3.2535825540752366,0.5082887358427941,Medium
0.9141375473666866,89.6851775834939,46.03223961801827,0.4280344285014121,0.9183657437847093,0.704383143157764,Medium
0.4805591394006089,36.66074774655672,35.56250707397592,1.257865481210814,3.3845191845686236,0.5934150676163963,High
0.7619888322239252,26.195100950193545,76.28236185833534,2.9834019865381096,2.0185910683174706,0.9835592542563174,Medium
0.872055540140851,33.07471934969385,48.417387971555144,0.33583323607360416,2.369400848262084,0.7913645796251552,Medium
0.6886405681196236,85.2094178655101,93.21539274350415,2.1506673533225946,4.615666421112989,0.9340477344151613,Low
0.6707554048492045,54.01201672682968,75.32593561336526,2.555328374199492,1.8638238268589606,0.597844993384806,Medium
0.46929660363031617,42.36135722308927,73.42639938806806,2.0164325297310604,3.0985998006551103,0.9050078496618938,Medium
0.36517193746412946,80.50435934319145,66.95515869236806,1.7952950472572118,1.881060493719974,0.7073912306526167,Medium
0.9280510305673286,44.62427029117744,28.43322545715442,2.181152367540521,0.5641646782531796,0.5888473444247012,High
0.9302926400143312,40.12564274682718,94.89418267641902,1.4021596644390357,2.322274176036673,0.8806226011941164,Medium
0.7431710200912875,30.54618919123017,72.0953119974595,0.4558128644648549,3.0256013718522947,0.8810055488076405,Medium
0.5373208537340904,43.33476179320586,99.55464875373328,2.8946409120494687,2.096766130984234,0.9979439534320305,Medium
0.5444467022288626,38.75132670126945,65.30173035796653,1.410442155955749,2.0142643049231035,0.890468630899082,Medium
0.8081689752091674,65.79779694736058,78.25831689296598,2.063089864070449,4.1198547180825456,0.5726336239635639,Medium
0.9279771819668039,36.71870285030454,29.215716839966664,1.6876692232900266,0.24545734421840404,0.6612723708928641,High
0.920960496985582,58.28998098169211,72.38021326175581,0.35308460153715276,1.5483684440265881,0.725863458645573,Medium
0.8459128821003365,19.941912377397955,82.3487208692768,2.867690482779108,4.077610600348337,0.5633264028548975,Medium
0.7494221523080014,29.346686752238575,83.38857211394179,2.4191042331201054,4.610597728194702,0.894019487223907,Medium
0.3588979754965342,45.55539537085116,82.7583739172714,0.6174741045143057,2.1202679706200587,0.7633492689562933,Medium
0.4131400998662296,85.27119404315216,41.97119704702507,2.948616853607147,4.455091791660774,0.9722247845478768,Medium
0.9289879319689553,43.29389892867715,98.15488582039194,2.263323842080782,1.0747575984126603,0.7946540722629101,Medium
0.7245003417617129,64.80555908998755,99.6386590468704,1.5225006211992647,1.184992632514846,0.761449541869127,Low
0.3064379361316407,34.13154168160486,30.669690637120095,1.9118361583668049,4.246337745265537,0.5357125764664321,High
0.37103008000622245,24.52751819799238,95.23348171088179,0.49886270964087304,4.525962932569029,0.5746729524722889,Medium
0.764451238375639,19.39024500600376,46.7086895728277,1.7691522280437106,1.1917482630170708,0.9247630383820755,High
0.30354310869235307,37.90601239070635,76.69630613132236,0.40625100164776634,0.3906885308461945,0.9953379889129041,Medium
0.41256563599224905,26.8245770097681,50.35831905520991,1.7255947199340453,0.5425882715709099,0.7075895679491347,High
0.6841136525566103,28.050783601209314,97.58157425298411,1.747547928535799,1.38076609334418,0.9050430418624645,Medium
0.7843266383848853,72.05694812902125,32.612789372765164,2.648428598450083,3.8311004780192954,0.8137928831653258,Medium
0.7563728816518203,16.187855320865566,62.3310112717282,2.2301610007624233,2.598959956201786,0.9795296368358568,High
0.4569885166223918,56.83575943015758,57.1035843956556,0.898746698202336,2.3323853269895714,0.6190686177220466,Medium
0.798525454943275,43.45960354450986,49.45175892084887,2.6875931981259993,2.962285662713405,0.7724178715039716,Medium
0.46607436124776,52.99124999314104,73.41504931601115,1.8050794615744161,4.462093255964712,0.7043979091712977,Medium
0.5277797887114873,57.212267791095215,34.829180756625064,1.8978625400072944,0.5431088598717222,0.7708579879715076,High
0.8225439835826169,38.502577084295865,78.74968136002727,0.6731478338220993,3.504148225419249,0.6344290417094276,Medium
0.7547430293330502,37.1331645138214,98.54440928535905,2.601766068713519,4.641275143711486,0.748873081357872,Medium
0.8944563873459246,70.00513870011793,85.34190358514726,2.8067023220463234,1.14541520461616,0.8124020733623826,Medium
0.7603290246102403,80.34577410908679,89.5012564682159,2.3699738185857426,4.2050843482129885,0.540607941999746,Low
0.6978160223348301,29.443622434389592,51.97275573842519,2.8341068674060175,3.520321082721561,0.8714936274038116,High
0.3655723374796647,22.321407040136172,49.3664954860914,1.0464397315425684,0.17089582675840898,0.8532614815802086,High
0.5574010621416035,82.33468547940194,63.77862660175999,2.611133671415759,1.2348972337744284,0.9402288007257427,Medium
0.48564165737720777,41.2421597735549,28.42949610717045,1.568900800018479,3.0686393283898163,0.7129282759049628,Medium
0.4707927503653585,56.34880429971106,95.90186008423994,0.6589681682420377,2.5617616635069376,0.5308345663073588,Low
0.9811073883267118,41.96573583900026,35.783887976214416,2.072641677293523,2.6868876373816435,0.7307305645108435,High
0.5751684072667322,24.43517522595385,92.72597793760693,2.115536757976461,1.2364590805734312,0.5688045860309807,Medium
0.9244325886239793,59.199873371079605,31.268666650026677,1.0033886385187323,3.407517006472271,0.8237234067609089,Medium
0.741797038198084,54.385563882722224,86.69686957589201,0.27698132855719615,1.405450017590207,0.5235657620656529,Low
0.8563679124791539,30.224516939339793,36.397189440866136,0.7595723254395772,2.008231335744424,0.6869982031138475,High
0.6518459651736345,48.89017834892084,27.859871056860452,1.3193771334868827,1.9076879878123736,0.5414214492437477,Medium
0.7038327192384514,74.77106280117343,78.96170876945565,0.6691761509676319,3.3929226083875035,0.5016832170358017,Medium
0.6447623856732048,59.28195773309185,46.01989751308212,0.7432838550708916,0.5422385322477652,0.9802786119507959,Medium
0.4366700914586311,22.268799530024616,78.58721145882622,1.2958938602703547,1.1071553150969078,0.9980636740131401,Medium
0.8057164806830537,56.10161229218513,66.63139378546148,2.8930025200639693,1.0824356463568325,0.7777514757659065,Medium
0.496540653708599,67.70537244671902,33.160554267254916,2.3398818431414155,0.6312809031669795,0.619477924972742,Medium
0.31702117650201767,74.45275543355635,94.90975549758728,1.0952955234343795,1.1172153962986495,0.9555495184043288,Low
0.7518306071350174,62.18381839757001,58.92356310726082,2.864491392971935,3.0745953128244365,0.9615182985380533,Medium
0.42397747558493426,26.44936234055878,80.0835458349016,2.0078110183244515,3.6876240372835225,0.927254445585353,Medium
0.95832100904704,68.26299499426204,62.576542901171884,1.4752590049923924,3.3354868901487014,0.772184992283691,Medium
0.9677500039018112,65.80063845611373,70.32711062209034,1.5112405570744116,2.4284218761063237,0.5373510804480137,Medium
0.9404050731543139,16.83201622054749,47.70801942675193,1.350084509939097,0.3569293983707119,0.5442194637683989,High
0.559111090178811,45.881075069268235,40.02702280025877,0.8523777471286311,4.799134352365198,0.9483098938563276,Medium
0.3108196315702072,39.97126852217799,65.69276525560508,1.2825701381983758,0.9235746581037105,0.9379134237286146,Medium
0.9498229938114078,65.20590481902326,58.01642297282515,1.6781098753214991,3.3752647149877877,0.7171986245906088,Medium
0.5997289038221201,31.210185923319052,54.25849100754498,1.6784765820446186,4.573164015862344,0.6640773097382127,Medium
0.9766583733305687,59.31539422306939,75.44253963209673,2.33286332619505,3.5191077703068445,0.8220619600720511,Medium
0.9745339839624769,83.49044713606293,76.7879974008352,1.204634000040587,1.1684432369258564,0.9034939741277624,Medium
0.8971066188271519,74.83517791564557,28.444004206844728,2.207034482051067,1.6474018639437131,0.8658424710259105,High
0.50611422444871,84.10933021623978,50.40583706827541,1.8186571485523169,0.2480087483543664,0.8078014690253532,Medium
0.5695684100213476,88.38794751995175,55.8823412669783,2.8931671326751363,3.1025153801263565,0.6157555222224157,Medium
0.8957956700617997,15.800259525462208,32.266912087312605,1.2787977928951513,3.1036656063196766,0.6312524346103576,High
0.5218454036093944,61.70559572831082,42.69256500237162,2.7234060999302128,3.654952848744259,0.8620337406988509,High
