production_load,cycle_time,machine_temperature,axis_speed,power_factor,emission_class
0.6466238370778892,43.688436972695364,43.75252283864549,1.8197185844384272,0.8560662422362941,Medium
0.32407196478065287,58.76281664579576,86.41682591281801,2.9614995981212764,0.7049199341497729,Low
0.9365242814551473,29.03665718411115,36.62564353803135,2.9997227356258485,0.8568952252458056,High
0.48114598712001183,75.95888603254872,47.07267283651154,2.6346730332885238,0.837609823769816,Medium
0.7637655990477874,42.983528385260215,60.40684971257733,2.327953434036503,0.5051190012879977,Medium
0.5181977532625877,63.77128531858631,37.00830578757297,1.2820779592016063,0.6426692475873357,Medium
0.6640476148244676,21.22046491293066,47.2529344045471,2.30917483596765,0.5945457602518902,Medium
0.6826971955402957,32.31122857428842,112.014281008516,2.878691503822574,0.5834931764712461,Medium
0.42939811886786894,49.22495265941468,31.73692190042863,0.26545721110724363,0.8642383420605664,Low
0.9787092394351908,72.69514806394079,88.80887317569258,1.7061611605536684,0.6197756745465623,High
0.8425929763527802,51.635308997040624,64.59680378236664,0.8103952522876168,0.7373688074936504,High
0.9576492590949324,75.79222893763274,90.5383865489134,1.7620536844327812,0.6234944976428398,High
0.9263791452993542,49.027813794967784,82.98225483270642,1.506051851324895,0.790116911717665,High
0.7185299851677596,49.426945804157,50.11488789191799,1.812152028346396,0.860286884029984,Medium
0.9453119645161818,27.184807310031914,106.24885388160497,1.7426942199724276,0.6655373693490882,High
0.36194475143634364,68.15937464913318,74.2746344348421,2.8882997096719736,0.801510424143561,Low
0.4371880036934016,34.81792474802375,104.02824170221245,1.746121105017261,0.9124273872068696,Medium
0.33165910223737666,73.97674936233891,66.54112825693973,2.5694498467496283,0.5471121425822458,Medium
0.527731231534285,74.64945321982377,118.62169985237152,1.0954968030423702,0.8553352995206356,Medium
0.5720741027826374,76.59860671244898,99.34404226511667,1.4266819286149368,0.6615724722176901,Medium
0.4899443222417271,51.2138293461854,116.93551846013162,1.5171577329254675,0.5613249782624721,Medium
0.8801162564063505,60.625627087018664,76.2893831018873,0.9804385213390632,0.7728271038071743,High
0.5497273286855124,66.71095280369981,72.63220190616303,1.2634127321382747,0.6131311596338659,Medium
0.49665415678116653,27.860877119027936,97.99084283927321,1.8758366225069705,0.9106808963345788,Low
0.6798872582107739,56.057431699849836,109.22621367120871,1.8245257372526904,0.5214479547655381,Medium
0.3986469574823338,22.0578740781987,116.77312162790022,1.9820189648057451,0.5493264481354487,Low
0.8615378865278278,49.85396500332355,59.20967154292498,1.185090163176395,0.7604980629929085,High
0.35218545057583955,29.290560897213645,101.8834116458375,1.0843281864285599,0.7944708920384784,Low
0.9908208556203622,30.97537555772508,48.958103787198304,1.9125300717116565,0.8649433322613734,High
0.8405713385076601,41.90285400155609,79.10169120709007,0.5720128955970698,0.629630364126097,Medium
0.43910097707392065,45.94623000299018,46.18633335682792,0.908488321889992,0.920880204106646,Low
0.3038654819865217,57.390345471931234,61.26576255753049,0.3179576634683866,0.9765711698868915,Low
0.8708229999183839,24.465705106310942,113.82225304858133,0.40331038726902435,0.7495196517974319,High
0.7948001406933319,50.22150567424668,43.14816297957775,0.8814731819297048,0.8802656824849007,Medium
0.810305017628691,30.95750781518607,86.91608056216768,0.2546819848313733,0.7624241772718964,Medium
0.8398892426801621,54.43851050190452,83.3658845634663,0.8871496578448923,0.5347335147061053,Medium
0.35183125621386324,58.24427673567101,40.86645174380878,2.033933704573673,0.6630557564213105,Low
0.5509260099809907,53.402555393171234,59.33811393919309,0.37109981971301254,0.5437433448135075,Medium
0.3811083416675908,64.29773062869846,80.66833540637391,1.4228626978249945,0.9944395596275067,Low
0.9041723981129155,40.13655465445408,46.84607480896412,2.7567046033747387,0.6145129560366887,Medium
0.7363086887792905,65.90639549798786,102.05612907715339,2.4155975209911227,0.8179502097078594,Medium
0.5316286173968544,45.96602490249162,117.49408585812749,1.0552250064256001,0.6421725509724687,Medium
0.34449084520021656,49.05106989935581,49.32834599662249,2.7894553417366117,0.8266231076779629,Low
0.5176876252009635,58.88612763566429,46.82207683115183,1.1230101908936294,0.6052008454352412,Low
0.5276283254187228,21.10150303995344,70.94415646177,0.40304338974517495,0.8926350329550372,Low
0.8107243248366449,59.2396532852149,97.2988749426029,2.983356678950718,0.5554058014183177,High
0.7462902299486491,57.11510894432692,55.34405492117263,2.636063076129681,0.9475752000451401,Medium
0.9210489198034286,38.59082700519679,31.789191782755235,1.5046117932430585,0.9202108462703973,Medium
0.6305504476133645,25.147657093969368,78.70985652296045,2.065854267738731,0.8394036718191928,Medium
0.3837159721568112,25.45612699478247,116.09405109905768,2.0794386179986764,0.5337073135714239,Medium
0.7992713510560965,75.3934248191137,65.2149169866251,0.7445502460452889,0.6042845141644642,Medium
0.8325495340318281,61.356759273550225,67.81210987647904,0.7601361728301703,0.9296807978455379,Medium
0.6928940382986473,27.626156826244426,117.20115454026342,1.514825969385112,0.5609872171512975,Medium
0.8396770259681927,41.40339015853438,92.51468504640556,2.7524047923855544,0.5779660481540101,Medium
0.6456569174550735,55.54897963409579,94.72547305579127,0.2279825696039982,0.7720016618777603,Medium
0.6659129805673958,70.13430230543892,80.6431804833961,2.391015780658206,0.6370887198371719,Medium
0.5992787128509847,22.61965572278051,117.71482897769174,0.3610749944010316,0.6110378499719648,Medium
0.3177933887208666,34.19798788820053,91.99798359830004,1.5390219216727299,0.7879067159240902,Low
0.37552399889531307,73.38493941772279,110.55294764446525,1.9860439326057338,0.6862883382290146,Medium
0.322000429980714,20.54993301102899,92.94409791598991,2.1229259478309013,0.5702799483848344,Low
0.7454872878846462,32.08394616763324,96.16042423563563,0.36374193812455186,0.7674268837727323,Medium
0.5200491867534287,77.54145055837796,56.13698299280219,1.3720901286751108,0.6935062016393114,Medium
0.6559994838152918,56.80411079133027,57.31308282124371,1.834744329406509,0.8672583871368846,Medium
0.9352965317482651,35.70028199825039,100.46861846184262,0.3849275044568194,0.5513777211602946,High
0.4745045604042124,24.019465663750857,56.70356602529097,0.5782647584668674,0.8103066219729869,Low
0.5872680461249408,21.69148042683333,80.64930637213784,2.0582171706113077,0.7182466634716238,Medium
0.828885796980134,34.68470477821563,52.44170798160317,1.6605869504538247,0.703030937526202,Medium
0.4601587158441357,72.88914917533464,103.52850427281625,0.6531202515512136,0.6161438440041707,Medium
0.35388593688015507,44.95481925785057,39.9451216104921,1.6986701433612537,0.5152130141013556,Low
0.5028260170396376,63.22000214995958,104.6501975785498,2.7555386456443642,0.9238445971823228,Medium
0.4128549010778031,75.09710212279747,84.24568204568416,0.243645237371019,0.663205043017213,Low
0.950788356639801,44.482427696169,46.82185813443695,1.9993745657603927,0.8405455198649235,High
0.8656842656950918,31.47664226224382,78.78318469555063,0.4062212168949574,0.9737936998883536,Medium
0.7433826295572964,51.02707585141517,55.424895316260645,0.2180584403011624,0.7824951490410659,Medium
0.9100224131314023,74.48502122359127,59.11206012574469,0.6218325682497746,0.6985734512599331,High
0.8625704538293801,68.26246484826203,61.63752374371923,1.384138569190974,0.6341367831743518,Medium
0.4305990412202251,23.94979060178923,35.698732227508884,2.446563197149468,0.9670218963237467,Low
0.9247912989429843,61.55436800465491,118.73655159612757,0.9889993904927641,0.8410384090255714,High
0.6775395693409555,54.31385134753722,32.83811653181017,1.951884994688524,0.8326406966282798,Medium
0.8652081086148438,74.44779058078552,89.62471858658506,1.3512385862748586,0.7130791625726385,High
0.9272639099464453,27.348885011017835,63.41048829816875,0.8561290175048222,0.9225243564337153,Medium
0.5226024324803047,52.042166792279396,88.1409261852029,1.6398919199920041,0.8568360935047435,Medium
0.37703634716937373,72.76776161071353,62.06234277788254,2.4329005730433453,0.641591635890508,Low
0.45955461377935913,44.60142720450458,90.63755816329729,2.5309786361572035,0.7997893300125241,Medium
0.5989754520383794,48.91969506397203,95.63119585215247,2.570254689256263,0.7150969773006328,Medium
0.8726103361457451,24.2276406600175,92.14973763596802,1.1479618751539422,0.5032950814148565,High
0.9025114082794403,36.68861842693465,40.25657832223371,2.4216769812041083,0.9038117157508987,Medium
0.30486649137183347,39.47039895013684,89.12039111892162,0.794099674304942,0.5614151744598503,Low
0.6575231118042959,76.70734692469321,55.19887945086876,2.2675902834800734,0.754977253001307,Medium
0.5921877022041453,36.96004163246954,32.59212335124002,2.8554763935633267,0.6681130965424078,Medium
0.45547546732951116,47.652124116179124,67.33476047000585,0.23848273713468016,0.6710445206003388,Low
0.38390575713357794,60.278265413856786,69.01887925234209,1.4330190073006344,0.738682441706904,Low
0.5363306199825395,29.731002344472643,72.04567200172019,2.013758767559213,0.9985115520098725,Medium
0.9600367927387634,49.18654322851247,93.43417488516445,2.1649721573651486,0.7041898403157378,High
0.5262420524145286,64.31234236855445,57.79594282282132,0.6930457231537661,0.5911646149082862,Medium
0.6631534352203563,72.01131278162396,58.37524617935303,2.92211317066806,0.8068031690246844,Medium
0.7921132712266244,57.5755564797456,35.44970306171345,1.9227430303187243,0.6181438540197606,Medium
0.5545407216655058,60.14321091901687,91.81390943930663,0.6601536834391497,0.5527745683564752,Medium
0.9802474579046725,27.57700835507414,81.10434822596255,0.2574630327950428,0.5250870860329646,Medium
0.9737131064594777,76.74658983478082,61.44826014244093,2.393139756611373,0.5114406370098419,High
0.4762476070777549,27.95444464906894,93.46700810256192,0.4231732704472854,0.7155823241555319,Low
0.6480739541246698,66.4803762309079,78.36219743041895,0.5949425789966623,0.7133628899366968,Medium
0.5106148168717387,35.88897930669913,72.23204512834857,1.8095240751959336,0.5927727000389764,Low
0.49938834606422733,76.01558862207509,76.01920892950139,1.889815409658935,0.8920095268856046,Medium
0.32582086314817293,63.19757236216877,87.27133127403508,2.123283932058716,0.5646353139599394,Low
0.7266950337859277,65.22882277870214,89.40023441171395,1.3018392354581378,0.9576585963196512,Medium
0.651875316260203,33.143550383592995,56.006203722664544,2.3669162731071043,0.7937879888216361,Medium
0.3360351258749925,46.58239859810965,42.66690270520379,2.9282040789244883,0.5138081880524648,Low
0.495052524965628,57.06879167535718,44.097076307146686,0.9590658406236725,0.9814863128713582,Low
0.9357861201766575,66.19841709239606,87.54517973127014,2.1684801263062483,0.6539706297729269,High
0.46769332346688064,26.237562554743374,108.55859571904134,2.7997122267064394,0.7249874797889266,Medium
0.40142641046385613,77.7419189872717,66.85466505109966,2.1216029353277195,0.6421343464972761,Medium
0.642616932194294,73.41324023327337,45.25681442965161,2.1071065962039266,0.8642106490168888,Medium
0.9899553178774205,36.22091542973506,98.09422484644692,0.8265631934385784,0.7428401103597693,High
0.4694386900580503,69.36561458193992,104.92405269775037,1.69836456089514,0.5661864797012512,Medium
0.770494883184115,51.0994353823894,109.25241988088699,1.7750639620928244,0.5521019761797269,High
0.8331337307301023,47.70838889372112,84.61482860223599,2.160362774876668,0.8626877066622873,Medium
0.46634628079467977,38.86604634868432,107.46557034492763,2.991100059709311,0.6185407024656357,Medium
0.8097514440283016,54.85811519789555,31.38734626035669,0.2942027031225338,0.5688966873192363,Medium
0.5574481929034772,63.793347062215865,39.65122215925712,0.38265145154896313,0.7497137984989214,Low
0.7426140814155056,44.655974297765496,38.33184603468889,0.4182601944065725,0.901382643768152,Medium
0.7434707975326262,57.75315158049752,94.13442158292597,2.280341576569079,0.6393913729365652,Medium
0.6750422788523309,61.958775269318224,36.26236051892211,0.581790626310121,0.6382158058504039,Medium
0.3632028390380858,62.66730902091715,74.67279352196763,1.9428652485729665,0.9169406301301884,Low
0.8847117469124666,23.117965887870817,72.54362087726602,1.1090728581016835,0.5739168972843913,Medium
0.5245460454802151,71.58486834110401,57.96331712024168,1.4804958773899906,0.8083637958932737,Medium
0.4305629572798979,47.49519888590288,108.33646529478898,0.8038568474887589,0.9775067414912928,Medium
0.3285425990883347,35.74496490177287,45.33898816919964,2.625098371652718,0.9206515747886538,Low
0.7136250602317693,34.5058704487809,61.721650595931585,1.8412209076564736,0.5309076168898645,Medium
0.7742950532895976,48.98084677063703,99.67543500206362,2.8447771380303073,0.6599554382808127,High
0.3116114802494993,73.20989236813756,32.73800829539558,1.8088694991721226,0.5711872327963081,Low
0.6584651408094966,42.70085490095882,90.56553602217318,0.5469424856714507,0.9746203188435698,Medium
0.45854704263855656,64.9835448070126,103.47579537254136,0.6784372147477312,0.9929707831110406,Medium
0.7516209532866149,25.809123859233118,113.90410549543505,2.9694071338299723,0.617496510270019,Medium
0.422056500303494,48.563402129063704,108.86669764423364,2.23158255252643,0.8348495224143763,Medium
0.7836564166717261,79.50116842356414,58.74457051503167,0.33798050008145103,0.9208158660235592,Medium
0.5707147424103762,66.22626816754021,82.77277271906573,2.1705868140970614,0.6168401422072383,Medium
0.9557109921157141,32.63170930643678,36.956414383541926,1.3540845310669125,0.5938403171604887,High
0.39626466090219525,50.08648842187464,53.20830031932077,1.0601834831049335,0.5056055116236402,Low
0.5387464457351809,34.017485818914,38.48001408727566,0.631370222445496,0.705981228470763,Low
0.37943146486841234,44.573655635750555,58.36685611385675,2.551731072758384,0.9497187311973583,Low
0.9472855327949938,66.80504142409788,108.7668492112856,0.37875586116948196,0.9514898245281744,High
0.9141375473666866,66.27348891742422,61.245015570686334,1.0115392946629929,0.5638715637545082,Medium
0.4805591394006089,33.6860226741431,80.57082927012837,1.0578721027119722,0.6021762402641975,Low
0.7619888322239252,75.33339908929162,69.00427633034468,0.6505347950978009,0.7040236654672668,Medium
0.872055540140851,55.55409096588961,71.30248718688617,1.6229176732032367,0.890312272581851,High
0.6886405681196236,42.79545745772087,117.26148466529024,0.23276735507049937,0.8059257417658643,Medium
0.6707554048492045,50.11613484685164,56.65390214374722,1.0427314431491455,0.7569248717601083,Medium
0.46929660363031617,56.30427520626462,86.45920225708542,2.814162443292579,0.7959659421113016,Medium
0.36517193746412946,53.59343191074713,67.80564026215023,1.069482794157616,0.5480998469011483,Low
0.9280510305673286,49.18430213217069,35.503156294291756,1.2092862838989045,0.7388318211274535,Medium
0.9302926400143312,50.29596824536401,74.03977484618125,1.5248621350554004,0.9960316447695642,High
0.7431710200912875,30.584714625673172,103.20089961405975,1.7727414495841292,0.5442230734695439,Medium
0.5373208537340904,68.76397425828077,38.887767181351954,2.4643842054980833,0.7596233388174432,Medium
0.5444467022288626,52.50561919646092,36.26326626566781,0.7328994248368492,0.6478246308286872,Medium
0.8081689752091674,27.864791702282186,43.826836835394,2.64088985613916,0.7699566484309794,Medium
0.9279771819668039,65.96942609496668,98.79601002503755,2.32113820000289,0.7869093800168734,High
0.920960496985582,75.94663870264105,95.15958457302642,2.2234209370523548,0.7887364490597379,High
0.8459128821003365,76.83841395421773,80.85159920154996,0.44305280640097866,0.9261043926554433,High
0.7494221523080014,42.141063944670364,72.14037636833692,0.2605939319288371,0.6948737073368305,Medium
0.3588979754965342,28.131012413645244,109.94932332323599,1.8632355625426351,0.758177081333248,Low
0.4131400998662296,51.10397759798391,99.00280414501343,2.6167750950648516,0.5054641994838742,Medium
0.9289879319689553,26.756553760953242,103.07480261716246,1.8364360995937805,0.8947753007898833,High
0.7245003417617129,76.03924511075704,103.19360712155888,0.7970576232474862,0.6297438536879265,High
0.3064379361316407,31.01477764130876,87.84454392710022,0.453455714257797,0.9082775120202582,Low
0.37103008000622245,35.16595159706984,71.22131618843513,2.1588700678896577,0.6328193331901586,Low
0.764451238375639,44.39819161309823,107.82099773270853,2.220956776489867,0.5053942481312461,Medium
0.30354310869235307,42.989868113547544,113.34066758429256,0.6830887619239042,0.5774156590967234,Low
0.41256563599224905,67.67977354387334,32.142543893250874,0.2789328833903016,0.9928414512860839,Low
0.6841136525566103,47.379009233057744,34.63993859396262,1.3431938370249514,0.6599006229739943,Medium
0.7843266383848853,30.246095600200213,116.28689672175936,1.831612365972462,0.5544119510063736,Medium
0.7563728816518203,36.03259372916445,54.94445524597753,2.1768067467881353,0.5593794018128753,Medium
0.4569885166223918,50.54680311125132,108.60324956844768,2.467846025628128,0.655171357028612,Medium
0.798525454943275,28.847235045568095,64.99156070652623,1.9095047964588503,0.5188225205583815,Medium
0.46607436124776,56.69934053876084,40.719005184842004,0.5104657040757581,0.7557442940609769,Low
0.5277797887114873,53.94483839306876,37.239888018840084,2.1112286819987616,0.6068704577446601,Low
0.8225439835826169,62.88213898293546,44.08571091724109,2.95569460010567,0.7596553206984361,Medium
0.7547430293330502,76.26227692276206,52.490387538062826,2.735636836872731,0.5703821093496101,High
0.8944563873459246,74.73527366606933,73.96665185377435,2.6406729459546354,0.7149286145087461,High
0.7603290246102403,76.76453708412987,93.13481105092052,1.0460764294033544,0.7989584292006222,Medium
0.6978160223348301,34.682935821422056,118.775871883677,2.302206894071202,0.530999969169054,Medium
0.3655723374796647,27.89391839836128,69.73560689602539,2.5830896487024075,0.6993746546255293,Low
0.5574010621416035,38.136602029786914,76.63664481087989,2.099313372967537,0.6512619104948438,Medium
0.48564165737720777,73.70511036597887,76.963413124493,0.9015729183903454,0.620179908244317,Medium
0.4707927503653585,78.3232084774093,78.54909199391425,2.8707351212498833,0.8022673130422482,Medium
0.9811073883267118,71.55949706422857,76.5966591394016,1.4622943520842924,0.7942709928827036,High
0.5751684072667322,26.601063267652616,30.789727955572605,0.5634555642644623,0.8153499033388467,Low
0.9244325886239793,76.8456798835876,30.155233989885662,0.5073781061606976,0.5794413352162606,High
0.741797038198084,45.401481641047155,38.78996863135106,2.013053164437328,0.6428546224311639,Medium
0.8563679124791539,20.55861744574122,39.1400943086261,1.4255870099668695,0.6048393889975394,Medium
0.6518459651736345,46.54362444489162,93.44072180593164,0.4645548505010981,0.7702518024989209,Medium
0.7038327192384514,22.764150180528056,48.44244292643998,2.273020802037065,0.7305328446048082,Medium
0.6447623856732048,52.632675269667054,110.52426942800516,2.438110468324135,0.6651468687963751,Medium
0.4366700914586311,40.31324164622308,113.57456966193176,2.2311637662020636,0.8930074044342166,Medium
0.8057164806830537,48.40609601564293,117.83040041063089,0.7663304575152361,0.5469868722041914,High
0.496540653708599,56.79022164458702,114.51731743983181,2.131371276788994,0.987448344377821,Medium
0.31702117650201767,72.12806574906921,54.46994897266722,0.23002384810427828,0.5582720389076594,Low
0.7518306071350174,59.71409458831572,75.87991602331613,1.0543139910995458,0.8865354062841847,Medium
0.42397747558493426,46.04293210869084,45.79094731772469,1.3167002879411223,0.684115094580416,Low
0.95832100904704,69.1656712202219,102.55886896551898,2.5386914568794046,0.9326311145659028,High
0.9677500039018112,74.33492825438793,109.95885346296865,1.293104244594332,0.537084974392081,High
0.9404050731543139,27.185597985931835,106.61599553677634,0.23155444933031522,0.687360855096169,High
0.559111090178811,51.915978653167485,69.00302538271515,1.1865699531184264,0.6677217032501181,Medium
0.3108196315702072,37.07071758454665,98.28064962181028,1.596987475406004,0.9965785191127676,Low
0.9498229938114078,22.823671872616845,38.78212526186425,2.8572134026837657,0.9927744974448127,Medium
0.5997289038221201,60.11280170683912,33.622029355732565,2.8348960506107255,0.594901979333194,Medium
0.9766583733305687,71.76624664755354,97.79127728778847,0.7064473070199524,0.8149734803491695,High
0.9745339839624769,29.774159268643643,68.28197468958153,0.7184103168704643,0.76775970995547,High
0.8971066188271519,68.74481945743403,119.59943382656122,0.6574680781007414,0.5771867456203694,High
0.50611422444871,71.2037440122165,38.752879426997914,2.408981410759489,0.5838898530522115,Medium
0.5695684100213476,74.86042655998901,107.00649133817103,0.21686171303153784,0.9946258642397774,Medium
0.8957956700617997,35.917105345163144,73.19847589760926,0.5560961549372565,0.7263649968104664,High
0.5218454036093944,74.23718391139336,104.44351759534894,1.706286968603477,0.5629006460000368,Medium
0.4186449226802647,39.239765284185935,103.54145539531304,0.8931737872829435,0.6073950193696271,Low
0.6897608837208451,53.14028080733017,112.43928012258696,0.4585980830699338,0.6341740336242748,Medium
0.9553083419125465,23.030448249936928,56.80650101574925,1.207658434534736,0.7554586316593097,High
0.7872208576724811,22.632865302124618,115.48194181158027,0.9677812941686854,0.6677740647531547,Medium
0.6990428190625555,63.22239276393218,43.650026432185825,1.6310920582399966,0.7275058929449605,Medium
0.368023545639538,46.668798678667464,37.37718998341415,2.9418540627245484,0.5832497755506814,Low
0.7305050586894188,35.37754252215305,68.84539656351143,0.5480529830817715,0.6633643452937531,Medium
0.9930376950729842,31.42480976149461,104.54906717776583,1.243634773535464,0.535158296358877,High
0.3980588106655668,60.197209451553086,72.6079017570101,2.809558050042929,0.9448551367379243,Medium
0.6628307566546157,20.024092641520394,104.63580097774627,2.655244521782703,0.5993762385842891,Medium
0.9141611503495688,68.35347015181125,95.67181252148747,1.3039588973959855,0.8784500677143694,High
0.818538032427943,24.754976367795727,48.848554752504015,2.157069140655262,0.674775894101673,Medium
0.7879110186966876,31.489376894487165,115.39934624095174,0.44599963802776754,0.7371986594698967,Medium
0.7917388587909764,43.174183717945375,35.470305176646306,2.195114955522122,0.6456305197306134,Medium
0.5516438058538287,49.09152438296621,110.84517367894155,2.9240016425572763,0.848220635553685,Medium
0.5055142909851453,41.29970694883651,57.39991040913366,1.7049668279357364,0.9222732096373537,Medium
0.8665528088349594,39.242729899057636,75.01332748479594,1.5957726356963597,0.643135092369794,High
0.8670793762754265,77.83496072439131,68.0116685430661,0.7244921351653488,0.6211088218317962,High
0.9069506230060724,58.494780874603656,45.46511012252246,1.974606956940417,0.8407201327319485,High
0.93926838678953,21.40597732204329,62.23321797615238,1.8532243861809616,0.5975765302838605,High
0.6579396792026564,45.81055450665879,47.36409926635157,2.0254125665321014,0.8199198828048861,Medium
0.6510614062810397,72.50052198463821,48.34978279144715,0.2730332027172211,0.5472140398468177,Medium
0.8588066252767426,38.08737118464008,46.83511524237423,1.736425767377406,0.8100685799803435,High
0.7549747515444356,25.673380686463293,74.01156423119349,1.8658175617926442,0.7567033670052166,Medium
0.7913768140803923,65.50308629539506,101.8138230760184,0.7810843791558462,0.5569528577881542,High
0.8570548686052706,56.360829916164874,81.2073030385117,0.7833320009679008,0.8245518174322999,High
0.9230037392722963,54.21875046959023,110.38859296957577,0.9734108718306596,0.7232785785170379,High
0.536596609796075,23.214593576444475,87.28900397190517,2.192820456836265,0.6085575254085429,Medium
0.5629080668479608,28.42994058773104,92.0406104069344,1.8975449778906406,0.6766920778510886,Medium
0.3657873578886083,57.35296377278683,90.08465067543028,2.568135409129853,0.7460510528194648,Low
0.7047960986973217,32.46943048753015,70.4513273865367,1.0278440011606749,0.545777113632191,Medium
0.32515959165771946,50.24420478490546,92.04049399800745,2.7537905676872914,0.9788047415641772,Low
0.6259186126927221,52.69290116176361,36.273697182206504,2.2823772535534035,0.8327810781060606,Medium
0.6798512442953035,37.01043141625637,107.38663247240969,1.3060326760383514,0.551267490643848,Medium
0.500578876489799,76.90550933248957,100.00309290995256,0.46673378375127655,0.9114310921642297,Low
0.7135832823983075,70.54784641013451,52.07069624085109,0.9195542549649509,0.6612774654730726,Medium
0.3213501749573346,63.34241045796791,99.12292088286742,2.878951008201581,0.798399768356592,Low
0.3261437321244501,24.679631984564544,31.137834126001664,1.0690174524754221,0.6385714207897866,Low
0.8758203924617607,26.367801158541166,49.552191523279234,1.1237226884173803,0.8667029724573037,Medium
0.552133448987884,49.566880751897344,35.86235148038063,0.7308490070736076,0.8615044875000512,Medium
0.38894235885631934,29.64280095145914,100.22042249561052,2.459181683188543,0.776021728436209,Low
0.6655702820383631,78.69592781176844,98.02867360605485,0.9718038446783765,0.620462796235789,Medium
0.8389954871690275,29.511214041644568,103.22724214216476,1.1247230954327958,0.6268519037560727,High
0.4510747192477902,49.24807012783844,30.403352399297596,1.3601747036085543,0.6914313983474715,Low
0.7360233330733001,41.84726341049033,75.11094540105672,1.414439183368907,0.5725060836981426,Medium
0.3597432254956376,58.36318528724588,93.43525777656029,1.3517542131620606,0.6688278565954617,Low
0.3361772048180254,27.742184533365496,43.986101586511396,1.61048234704924,0.8421773006241562,Low
0.6719482420977035,45.818985682543456,88.48116547613623,2.4806360629259294,0.9154226400297106,Medium
0.6784445851270745,36.482301968428615,37.569908937871716,2.4939981140776615,0.6662911452466806,Medium
0.7462009310487445,73.26509148030128,46.319327049388185,2.435276774537371,0.616795129127182,Medium
